-4.2,8.4,136,-4.9,-600.2
-4.1,8.4,136,-4.9,-600.5
-4,8.4,136,-5,-600.7
-3.9,8.4,137,-5.1,-600.9
-3.8,8.4,137,-5.1,-601
-3.7,8.4,137,-5.2,-600.9
-3.6,8.4,137,-5.3,-600.7
-3.5,8.4,137,-5.4,-600.4
-3.3,8.4,137,-5.4,-600.1
-3.2,8.4,137,-5.5,-599.7
-3.1,8.4,137,-5.6,-599.4
-3,8.4,137,-5.6,-599
-2.9,8.4,137,-5.7,-598.6
-2.8,8.4,137,-5.8,-598.2
-2.7,8.4,137,-5.8,-597.9
-2.6,8.4,137,-5.9,-597.6
-2.5,8.4,137,-6,-597.4
-2.4,8.4,137,-6,-597.1
-2.3,8.4,137,-6.1,-597
-2.3,8.4,137,-6.2,-596.8
-2.2,8.4,137,-6.2,-596.8
-2.1,8.4,137,-6.3,-596.9
-2,8.4,137,-6.3,-597
-2,8.4,137,-6.4,-597.3
-1.9,8.4,137,-6.5,-597.6
-1.8,8.4,137,-6.5,-598.1
-1.7,8.4,137,-6.6,-598.7
-1.7,8.4,137,-6.7,-599.5
-1.6,8.4,137,-6.7,-600.3
-1.6,8.4,137,-6.8,-601.3
-1.5,8.4,137,-6.8,-602.4
-1.5,8.4,137,-6.9,-603.6
-1.4,8.4,137,-7,-604.9
-1.3,8.4,137,-7,-606.3
-1.3,8.4,137,-7.1,-607.8
-1.2,8.4,136,-7.1,-609.3
-1.1,8.4,136,-7.2,-610.9
-1.1,8.4,136,-7.2,-612.5
-1,8,135,-7.3,-614.2
-1,8,135,-7.4,-615.8
-0.9,8,134,-7.4,-617.5
-0.9,8,134,-7.5,-619.1
-0.8,8,133,-7.5,-620.7
-0.7,8,132,-7.6,-622.3
-0.7,7.6,132,-7.6,-623.8
-0.6,7.6,131,-7.7,-625.2
-0.6,7.6,130,-7.7,-626.6
-0.5,7.2,129,-7.8,-627.9
-0.5,7.2,128,-7.8,-629.2
-0.4,7.2,127,-7.9,-630.4
-0.3,6.8,126,-7.9,-631.5
-0.3,6.8,124,-8,-632.6
-0.2,6.4,123,-8,-633.5
-0.1,6.4,122,-8.1,-634.4
-0.1,6,120,-8.1,-635.4
-0,6,119,-8.2,-636.4
